id,full_name,gender,specialty,category,work_address,latitude,longitude,schedule_json,loyalty_score,avg_sales_brick,phone,email
37cf3133-4861-42b4-9379-703e7379ef05,Кузьмин Егор Викторович,M,Therapist,B,"МЦ «Он Клиник», ул. Новослободская, д. 14",55.882816,37.651632,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""12:00"", ""end"": ""19:00""}}",1.9,59.06,+7(917)259-22-84,kuzmin.e37cf@gmail.com
37cb9555-ebe1-4a76-8897-36be14f8ac77,Васильев Дмитрий Борисович,M,Rheumatologist,B,"Многопрофильная клиника «Столица», ул. Профсоюзная, д. 14",55.766687,37.56066,"{""monday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",6.2,47.4,+7(937)932-56-95,vasilev.d37cb@mail.ru
5983f8f6-af76-4091-a282-81b6e215730c,Кулика Марина Петровна,F,Therapist,C,"Многопрофильная клиника «Столица», ул. 1905 года, д. 102",55.772104,37.693948,"{""monday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""14:00""}}",2.3,24.35,+7(930)973-27-59,kulika.m5983@yandex.ru
0b348605-c632-48aa-9547-c7e34b95fa91,Кузьмин Михаил Петрович,M,Therapist,C,"Городская поликлиника №133, ул. Люблинская, д. 8",55.707639,37.746881,"{""monday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""16:00""}}",4.8,0.0,+7(953)475-67-61,kuzmin.m0b34@mail.ru
a08b8f45-cd0f-4597-956c-a1328d8c15d4,Сидора Алина Андреевна,F,Therapist,C,"МЦ «СМ-Клиника», Хорошёвское ш., д. 28",55.856561,37.518793,"{""monday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""13:00"", ""end"": ""18:00""}}",1.4,30.27,+7(926)864-57-52,sidora.aa08b@mail.ru
95d4a359-7b59-4838-b3d5-743df799e0bc,Голубев Михаил Сергеевич,M,Neurologist,B,"Медицинский центр «Здоровье», ул. Новослободская, д. 23",55.77008,37.745702,"{""monday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""15:00""}}",3.8,29.66,+7(912)432-97-25,golubev.m95d4@mail.ru
33316d3b-6125-4c1e-8907-af0ac821b14d,Зайцев Андрей Викторович,M,Therapist,B,"МЦ «СМ-Клиника», ул. Покровка, д. 55",55.794676,37.790646,"{""monday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}}",3.3,75.87,+7(918)293-95-87,zaytsev.a3331@mail.ru
0dedefa2-6965-4ded-a8ca-bf5cb0b36c9b,Баранов Роман Викторович,M,Cardiologist,C,"МЦ «Он Клиник», Авиамоторная ул., д. 23",55.847997,37.468069,"{""monday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}}",2.0,11.98,+7(952)934-21-33,baranov.r0ded@rambler.ru
88a3935f-f410-43ac-be4a-54b9205d145a,Тарасов Егор Борисович,M,Endocrinologist,C,"МЦ «Он Клиник», Каширское ш., д. 18",55.714933,37.688047,"{""monday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}}",2.4,1.97,+7(970)706-87-40,tarasov.e88a3@rambler.ru
0bc30311-f088-41dc-9123-16bfb12f6a05,Семёнов Арсений Андреевич,M,Therapist,B,"ГКБ №76, ул. Земляной Вал, д. 70",55.751915,37.687402,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""20:00""}}",5.1,54.91,+7(956)401-12-86,semyonov.a0bc3@gmail.com
5c0f6eed-affd-4581-89b1-cfca1156bfcb,Васильев Евгений Борисович,M,Neurologist,C,"Клиника «Семейный доктор», ул. Садовая-Кудринская, д. 52",55.746973,37.841144,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""17:00""}}",4.4,7.97,+7(932)685-27-20,vasilev.e5c0f@rambler.ru
e12ae5f6-2789-4a8d-af23-b33973c65c37,Гусев Арсений Юрьевич,M,Pulmonologist,B,"Многопрофильная клиника «Столица», ул. Тверская, д. 64",55.673593,37.561102,"{""monday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""12:00"", ""end"": ""18:00""}}",4.5,45.28,+7(926)718-21-14,gusev.ae12a@gmail.com
3060e821-c828-4bc8-ab9c-e0b9941b3fc1,Макара Ирина Ивановна,F,Cardiologist,A,"КДЦ №28, Ярославское ш., д. 58",55.838177,37.679244,"{""monday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""20:00""}}",6.9,96.95,+7(958)569-34-35,makara.i3060@mail.ru
ae335fc5-0b3d-4033-9040-e51da2d02e82,Козла Валентина Владимировна,F,Therapist,B,"Поликлиника при ГКБ №101, Варшавское ш., д. 17",55.837856,37.627438,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",2.3,65.4,+7(978)197-47-11,kozla.vae33@gmail.com
595641e4-2a1b-4974-a570-ca2107b4e87a,Кузьмина Татьяна Петровна,F,Therapist,B,"Клиника «Медси», ул. Большая Ордынка, д. 26",55.684401,37.552559,"{""monday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""14:00""}}",5.3,38.79,+7(910)440-86-57,kuzmina.t5956@yandex.ru
700fc4b2-9271-4f3b-b51d-5190f9e4d2c1,Воробьёва Татьяна Борисовна,F,Neurologist,A,"Поликлиника при ГКБ №169, Ярославское ш., д. 13",55.685938,37.503994,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""17:00""}}",7.8,73.49,+7(986)479-76-19,vorobyova.t700f@mail.ru
b91c5a58-0d13-4d9d-918c-4e13385bc41a,Ковалёва Дарья Сергеевна,F,Gastroenterologist,C,"КДЦ №7, Авиамоторная ул., д. 49",55.754021,37.799178,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",3.3,29.65,+7(932)787-91-35,kovalyova.db91c@gmail.com
d539da5c-7c2a-4a3d-96c2-74b469c73fdd,Кудрявца Дарья Дмитриевна,F,Gastroenterologist,B,"МЦ «СМ-Клиника», ул. Академика Королёва, д. 106",55.857094,37.720048,"{""monday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""13:00""}}",3.9,94.28,+7(976)138-42-50,kudryavtsa.dd539@mail.ru
8932b629-2a08-4be0-ba7e-af19dddefe16,Гусев Дмитрий Юрьевич,M,Neurologist,A,"Клиника «Чайка», просп. Мира, д. 89",55.686889,37.478764,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""16:00""}}",5.4,101.84,+7(927)114-17-50,gusev.d8932@mail.ru
fbad29cf-9886-4553-b06f-28e0283fa791,Голуба Елена Андреевна,F,Pulmonologist,B,"Клиника «Чайка», Ленинградский просп., д. 54",55.799029,37.596929,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""20:00""}}",2.5,85.54,+7(936)527-11-21,goluba.efbad@gmail.com
3aaf41b4-4ea3-4300-8e00-9edeceefdc08,Макаров Артём Николаевич,M,Therapist,C,"Клиника «Семейный доктор», Ленинский просп., д. 6",55.777601,37.821065,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""13:00""}}",3.2,19.72,+7(914)181-59-48,makarov.a3aaf@rambler.ru
7d693964-17b6-40f9-9cef-0962561e27c0,Барана Светлана Владимировна,F,Rheumatologist,B,"Клиника «Медси», Варшавское ш., д. 40",55.633812,37.484515,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",3.4,52.6,+7(989)554-75-87,barana.s7d69@yandex.ru
e3c8af49-a8e5-48c0-8b20-102ee911e466,Воробьёв Тимофей Николаевич,M,Cardiologist,B,"Клиника «Семейный доктор», ул. Сретенка, д. 102",55.750235,37.471034,"{""monday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""20:00""}}",0.0,54.11,+7(939)577-92-97,vorobyov.te3c8@gmail.com
14b5183c-0c92-4142-bbe3-cf79f49ead3c,Гусев Александр Дмитриевич,M,Therapist,B,"Клиника «Медси», ул. Мясницкая, д. 17",55.781835,37.567949,"{""monday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""13:00""}}",4.2,52.27,+7(960)280-74-71,gusev.a14b5@gmail.com
6da83819-c6bc-49af-988b-70964a3998ce,Макара Татьяна Николаевна,F,Therapist,B,"МЦ «СМ-Клиника», ул. Академика Королёва, д. 3",55.660377,37.682749,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",5.6,68.45,+7(946)413-37-74,makara.t6da8@yandex.ru
be20c3a5-1f99-493a-87b2-37e4eccd8878,Макара Дарья Алексеевна,F,Neurologist,B,"Многопрофильная клиника «Столица», ул. Щербаковская, д. 18",55.671386,37.662313,"{""monday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""14:00""}}",3.0,63.21,+7(933)292-13-91,makara.dbe20@rambler.ru
3d5ab913-8b42-4a52-9311-e55828264c19,Новика Галина Борисовна,F,Cardiologist,A,"Поликлиника при ГКБ №145, Волгоградский просп., д. 98",55.889846,37.676594,"{""monday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}}",5.7,102.38,+7(995)314-71-77,novika.g3d5a@gmail.com
e42b7c99-9f3b-4ab9-b6b0-1f405b7de1fd,Зайцев Кирилл Петрович,M,Therapist,C,"Клиника «Семейный доктор», ул. 1905 года, д. 85",55.641669,37.675575,"{""monday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",2.3,1.9,+7(923)739-47-74,zaytsev.ke42b@gmail.com
6d3ccb19-4a56-45c7-be54-2389cb309b85,Тараса Галина Викторовна,F,Urologist,B,"ГКБ №28, ул. Косыгина, д. 105",55.843353,37.464426,"{""monday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""13:00""}}",5.5,57.59,+7(984)579-80-26,tarasa.g6d3c@yandex.ru
042877d9-fd12-4e2f-950a-806d90db276b,Семёна Наталья Андреевна,F,Endocrinologist,A,"ГКБ №116, ул. Мясницкая, д. 24",55.654156,37.632691,"{""monday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""14:00""}}",8.3,82.06,+7(933)135-95-19,semyona.n0428@rambler.ru
9f59f094-6ab2-47c6-91ce-1bd3882459e1,Иванов Дмитрий Алексеевич,M,Therapist,B,"Многопрофильная клиника «Столица», ул. Бауманская, д. 28",55.755938,37.595564,"{""monday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}}",5.1,24.28,+7(992)440-47-44,ivanov.d9f59@mail.ru
a96690b1-000a-441a-aadf-43199d63d4b4,Комара Ольга Александровна,F,Cardiologist,B,"МЦ «СМ-Клиника», ул. Арбат, д. 78",55.639936,37.674436,"{""monday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""12:00"", ""end"": ""20:00""}}",5.8,57.74,+7(930)281-36-78,komara.oa966@gmail.com
77621d91-c933-4407-938e-8299df4415d0,Богдана Полина Николаевна,F,Urologist,C,"ГКБ №90, ул. Академика Королёва, д. 85",55.664619,37.734769,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",2.9,15.32,+7(993)383-12-79,bogdana.p7762@rambler.ru
3ebfc3ce-982b-4ac3-8e3e-5f55929fc91f,Кузьмин Евгений Андреевич,M,Gastroenterologist,C,"Клиника «Чайка», ул. Бауманская, д. 56",55.758279,37.722773,"{""monday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",3.2,28.19,+7(920)790-74-82,kuzmin.e3ebf@gmail.com
7e4cb33e-f6e5-4c6a-8ea3-a3b705f539af,Новиков Никита Иванович,M,Cardiologist,C,"МЦ «СМ-Клиника», Можайское ш., д. 104",55.86059,37.499395,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""20:00""}}",0.3,35.43,+7(950)793-13-18,novikov.n7e4c@mail.ru
2e5d59ae-437f-40df-9a4b-72106a289e36,Макаров Егор Михайлович,M,Endocrinologist,A,"Городская поликлиника №33, филиал 5, ул. Покровка, д. 76",55.772931,37.390983,"{""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""18:00""}}",7.1,77.32,+7(982)642-56-87,makarov.e2e5d@rambler.ru
